date,authortitle,url,event,author,title,thumb_url,description,published_date,tags,neat_name
Apr 2015,Takaharu Tezuka: The best kindergarten you’ve ever seen,https://download.ted.com/talks/TakaharuTezuka_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxKyoto,Takaharu Tezuka,The best kindergarten you’ve ever seen,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/949cf7f68bb3385b19bb0c2268c69b5d41698ee8_2880x1620.jpg,"At this school in Tokyo, five-year-olds cause traffic jams and windows are for Santa to climb into. Meet: the world's cutest kindergarten, designed by architect Takaharu Tezuka. In this charming talk, he walks us through a design process that really lets kids be kids.",1429024347.0,"['TEDx', 'architecture', 'children', 'design', 'education', 'play', 'youth']",takaharu_tezuka_the_best_kindergarten_you_ve_ever_seen
Apr 2015,Kailash Satyarthi: How to make peace? Get angry,https://download.ted.com/talks/KailashSatyarthi_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Kailash Satyarthi,How to make peace? Get angry,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/9020bd2c0a314173906a57f90593585d1f7d20f7_2880x1620.jpg,"How did a young man born into a high caste in India come to free 83,000 children from slavery? Nobel Peace Prize Laureate Kailash Satyarthi offers a surprising piece of advice to anyone who wants to change the world for the better: Get angry at injustice. In this powerful talk, he shows how a lifetime of peace-making sprang from a lifetime of outrage.",1428938413.0,"['activism', 'peace', 'social change']",kailash_satyarthi_how_to_make_peace_get_angry
Apr 2015,Barat Ali Batoor: My desperate journey with a human smuggler,https://download.ted.com/talks/BaratAliBatoor_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxSydney,Barat Ali Batoor,My desperate journey with a human smuggler,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f9f08b68e8971ade2d347b3000b6cd2bd448626c_2880x1620.jpg,"Photojournalist Barat Ali Batoor was living in Afghanistan -- until his risky work forced him to leave the country. But for Batoor, a member of a displaced ethnic group called the Hazara, moving home to Pakistan proved dangerous too. And finding a safer place wasn't as simple as buying a plane ticket. Instead, he was forced to pay a human smuggler, and join the deadly tidal wave of migrants seeking asylum by boat. He documents the harrowing ocean trip with powerful photographs.",1428679370.0,"['global issues', 'immigration', 'photography']",barat_ali_batoor_my_desperate_journey_with_a_human_smuggler
Apr 2015,Fred Jansen: How to land on a comet,https://download.ted.com/talks/FredJansen_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Fred Jansen,How to land on a comet,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/67b74a45a7b1531aafc66f1f249f6533ae388e27_2880x1620.jpg,"As manager of the Rosetta mission, Fred Jansen was responsible for the successful 2014 landing of a probe on the comet known as 67P/Churyumov-Gerasimenko. In this fascinating and funny talk, Jansen reveals some of the intricate calculations that went into landing the Philae probe on a comet 500 million kilometers from Earth -- and shares some incredible photographs taken along the way.",1428591810.0,"['NASA', 'Planets', 'asteroid', 'big bang', 'engineering', 'flight', 'human origins', 'life', 'physics', 'rocket science', 'science', 'solar system', 'space', 'technology']",fred_jansen_how_to_land_on_a_comet
Apr 2015,Dan Ariely: How equal do we want the world to be? You'd be surprised,https://download.ted.com/talks/DanAriely_2015U-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Dan Ariely,How equal do we want the world to be? You'd be surprised,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5bbf3caa1481cb088563f07cd670376e4cf032f6_2880x1620.jpg,"The news of society's growing inequality makes all of us uneasy. But why? Dan Ariely reveals some new, surprising research on what we think is fair, as far as how wealth is distributed over societies ... then shows how it stacks up to the real stats.",1428505205.0,"['behavioral economics', 'economics', 'inequality', 'psychology']",dan_ariely_how_equal_do_we_want_the_world_to_be_you_d_be_surprised
Apr 2015,Eduardo Sáenz de Cabezón: Math is forever,https://download.ted.com/talks/EduardoSaenzdeCabezon_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxRiodelaPlata,Eduardo Sáenz de Cabezón,Math is forever,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2d581c7373812177a05cfb1b07464ae3e80f9c67_2880x1620.jpg,"With humor and charm, mathematician Eduardo Sáenz de Cabezón answers a question that's wracked the brains of bored students the world over: What is math for? He shows the beauty of math as the backbone of science — and shows that theorems, not diamonds, are forever. In Spanish, with English subtitles.",1428421985.0,"['TED en Español', 'TEDx', 'humor', 'math', 'science']",eduardo_s_enz_de_cabez_n_math_is_forever
Apr 2015,Bel Pesce: 5 ways to kill your dreams,https://download.ted.com/talks/BelPesce_2014U-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2014,Bel Pesce,5 ways to kill your dreams,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/54a297f5353f48e9826999bf7ae3cd163b952053_2880x1620.jpg,"All of us want to invent that game-changing product, launch that successful company, write that best-selling book. And yet so few of us actually do it. TED Fellow and Brazilian entrepreneur Bel Pesce breaks down five easy-to-believe myths that ensure your dream projects will never come to fruition.",1428332362.0,"['TED Fellows', 'entrepreneur', 'innovation', 'life']",bel_pesce_5_ways_to_kill_your_dreams
Apr 2015,Bill Gates: The next outbreak? We're not ready,https://download.ted.com/talks/BillGates_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Bill Gates,The next outbreak? We're not ready,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2c60223169fd66d3962f9f3c354081824d2914c5_2880x1620.jpg,"In 2014, the world avoided a global outbreak of Ebola, thanks to thousands of selfless health workers -- plus, frankly, some very good luck. In hindsight, we know what we should have done better. So, now's the time, Bill Gates suggests, to put all our good ideas into practice, from scenario planning to vaccine research to health worker training. As he says, ""There's no need to panic ... but we need to get going.""",1428012000.0,"['disaster relief', 'war', 'ebola', 'global issues', 'medicine', 'disease']",bill_gates_the_next_outbreak_we_re_not_ready
Apr 2015,Boniface Mwangi: The day I stood up alone,https://download.ted.com/talks/BonifaceMwangi_2014U-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2014,Boniface Mwangi,The day I stood up alone,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c503844ad499db8826d41e0b5bc5df56bd375d22_2880x1620.jpg,"Photographer Boniface Mwangi wanted to protest against corruption in his home country of Kenya. So he made a plan: He and some friends would stand up and heckle during a public mass meeting. But when the moment came ... he stood alone. What happened next, he says, showed him who he truly was. As he says, ""There are two most powerful days in your life. The day you are born, and the day you discover why."" Graphic images.",1427989423.0,"['TED Fellows', 'activism', 'art', 'corruption', 'photography']",boniface_mwangi_the_day_i_stood_up_alone
Apr 2015,Kevin Rudd: Are China and the US doomed to conflict?,https://download.ted.com/talks/KevinRudd_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Kevin Rudd,Are China and the US doomed to conflict?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/3193bc935b5aefa5d9310cecc4a78554fe0a76b2_2880x1620.jpg,"The former prime minister of Australia, Kevin Rudd is also a longtime student of China, with a unique vantage point to watch its power rise in the past few decades. He asks whether the growing ambition of China will inevitably lead to conflict with other major powers -- and suggests another narrative.",1427900338.0,"['Asia', 'United States', 'china', 'politics']",kevin_rudd_are_china_and_the_us_doomed_to_conflict_
Mar 2015,"Alison Killing: There’s a better way to die, and architecture can help",https://download.ted.com/talks/AlisonKilling_2014U-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2014,Alison Killing,"There’s a better way to die, and architecture can help",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/95a4015b80150ecd8795e24793648c5877612d20_2880x1620.jpg,"In this short, provocative talk, architect Alison Killing looks at buildings where death and dying happen -- cemeteries, hospitals, homes. The way we die is changing, and the way we build for dying ... well, maybe that should too. It's a surprisingly fascinating look at a hidden aspect of our cities, and our lives.",1427727389.0,"['TED Fellows', 'architecture', 'cities', 'death', 'design']",alison_killing_there_s_a_better_way_to_die_and_architecture_can_help
Mar 2015,Dame Stephanie Shirley: Why do ambitious women have flat heads?,https://download.ted.com/talks/DameStephanieShirley_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Dame Stephanie Shirley,Why do ambitious women have flat heads?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/8a688129c4d6b700b4581a83626d73bfd8fc9691_2880x1620.jpg,"Dame Stephanie Shirley is the most successful tech entrepreneur you never heard of. In the 1960s, she founded a pioneering all-woman software company in the UK, which was ultimately valued at $3 billion, making millionaires of 70 of her team members. In this frank and often hilarious talk, she explains why she went by “Steve,” how she upended the expectations of the time, and shares some sure-fire ways to identify ambitious women …",1427469012.0,"['entrepreneur', 'philanthropy', 'software', 'technology', 'women', 'women in business']",dame_stephanie_shirley_why_do_ambitious_women_have_flat_heads_
Mar 2015,"Theaster Gates: How to revive a neighborhood: with imagination, beauty and art",https://download.ted.com/talks/TheasterGates_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Theaster Gates,"How to revive a neighborhood: with imagination, beauty and art",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/ca8853f7f7fa4fa629610bd38f7f42795d10f9c6_2880x1620.jpg,"Theaster Gates, a potter by training and a social activist by calling, wanted to do something about the sorry state of his neighborhood on the south side of Chicago. So he did, transforming abandoned buildings to create community hubs that connect and inspire those who still live there (and draw in those who don't). In this passionate talk, Gates describes his efforts to build a ""miniature Versailles"" in Chicago, and he shares his fervent belief that culture can be a catalyst for social transformation in any city, anywhere.",1427382819.0,"['architecture', 'art', 'cities', 'design', 'environment', 'urban planning']",theaster_gates_how_to_revive_a_neighborhood_with_imagination_beauty_and_art
Mar 2015,Dave Isay: Everyone around you has a story the world needs to hear,https://download.ted.com/talks/DaveIsay_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Dave Isay,Everyone around you has a story the world needs to hear,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/951ba042af28814253caf72a9c5b85b04e7912aa_2880x1620.jpg,"Dave Isay opened the first StoryCorps booth in New York’s Grand Central Terminal in 2003 with the intention of creating a quiet place where a person could honor someone who mattered to them by listening to their story. Since then, StoryCorps has evolved into the single largest collection of human voices ever recorded. His TED Prize wish: to grow this digital archive of the collective wisdom of humanity. Hear his vision to take StoryCorps global — and how you can be a part of it by interviewing someone with the StoryCorps app.",1427295675.0,"['TED Prize', 'United States', 'history', 'journalism', 'storytelling']",dave_isay_everyone_around_you_has_a_story_the_world_needs_to_hear
Mar 2015,Anand Giridharadas: A tale of two Americas. And the mini-mart where they collided,https://download.ted.com/talks/AnandGiridharadas_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Anand Giridharadas,A tale of two Americas. And the mini-mart where they collided,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/a2b28c69eac9216fa175749c32ced0c39d6c93ff_2880x1620.jpg,"Ten days after 9/11, a shocking attack at a Texas mini-mart shattered the lives of two men: the victim and the attacker. In this stunning talk, Anand Giridharadas, author of ""The True American,"" tells the story of what happened next. It's a parable about the two paths an American life can take, and a powerful call for reconciliation.",1427209762.0,"['crime', 'history', 'immigration', 'inequality', 'storytelling']",anand_giridharadas_a_tale_of_two_americas_and_the_mini_mart_where_they_collided
Mar 2015,Fei-Fei Li: How we're teaching computers to understand pictures,https://download.ted.com/talks/FeiFeiLi_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Fei-Fei Li,How we're teaching computers to understand pictures,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/fbada01990f86f5afa850cc23a0259fec091f929_2880x1620.jpg,"When a very young child looks at a picture, she can identify simple elements: ""cat,"" ""book,"" ""chair."" Now, computers are getting smart enough to do that too. What's next? In a thrilling talk, computer vision expert Fei-Fei Li describes the state of the art  -- including the database of 15 million photos her team built to ""teach"" a computer to understand pictures -- and the key insights yet to come.",1427123194.0,"['AI', 'photography', 'sight', 'technology']",fei_fei_li_how_we_re_teaching_computers_to_understand_pictures
Mar 2015,Monica Lewinsky: The price of shame,https://download.ted.com/talks/MonicaLewinsky_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Monica Lewinsky,The price of shame,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/7adb146402a457282081af7f165e3912e6bab151_2880x1620.jpg,"""Public shaming as a blood sport has to stop,"" says Monica Lewinsky. In 1998, she says, “I was Patient Zero of losing a personal reputation on a global scale almost instantaneously.” Today, the kind of online public shaming she went through has become constant -- and can turn deadly. In a brave talk, she takes a hard look at our online culture of humiliation, and asks for a different way.",1426894031.0,"['communication', 'media', 'social media', 'suicide', 'technology']",monica_lewinsky_the_price_of_shame
Apr 2019,Gil Weinberg: Can robots be creative?,https://download.ted.com/talks/GilWeinberg_RobotCreativity_2015E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Gil Weinberg,Can robots be creative?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/57f311a9-22dd-468f-ad1e-6b125e7c52fc/202_robotcreative.jpg,,,,gil_weinberg_can_robots_be_creative_
Mar 2015,Joseph DeSimone: What if 3D printing was 100x faster?,https://download.ted.com/talks/JosephDeSimone_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,Joseph DeSimone,What if 3D printing was 100x faster?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2ef806c0d21c3c82ad49f3735e599b8233f804d5_2880x1620.jpg,"What we think of as 3D printing, says Joseph DeSimone, is really just 2D printing over and over ... slowly. Onstage at TED2015, he unveils a bold new technique -- inspired, yes, by Terminator 2 -- that's 25 to 100 times faster, and creates smooth, strong parts. Could it finally help to fulfill the tremendous promise of 3D printing?",1426790254.0,"['demo', 'design', 'manufacturing', 'technology']",joseph_desimone_what_if_3d_printing_was_100x_faster_
Mar 2015,David Eagleman: Can we create new senses for humans?,https://download.ted.com/talks/DavidEagleman_2015-480p.mp4?apikey=TEDDOWNLOAD,TED2015,David Eagleman,Can we create new senses for humans?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1efebe64a094b2ee95cd62eec52ddf2238a92510_2880x1620.jpg,"As humans, we can perceive less than a ten-trillionth of all light waves. ""Our experience of reality,"" says neuroscientist David Eagleman, ""is constrained by our biology."" He wants to change that. His research into our brain processes has led him to create new interfaces -- such as a sensory vest -- to take in previously unseen information about the world around us.",1426695045.0,"['Blindness', 'Senses', 'brain', 'technology']",david_eagleman_can_we_create_new_senses_for_humans_
Mar 2015,Robyn Stein DeLuca: The good news about PMS,https://download.ted.com/talks/RobynSteinDeluca_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxSBU,Robyn Stein DeLuca,The good news about PMS,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/0511af4aab445591aeeebadc7e8fbb78653b800d_2880x1620.jpg,"Everybody knows that most women go a little crazy right before they get their period, that their reproductive hormones cause their emotions to fluctuate wildly. Except: There's very little scientific consensus about premenstrual syndrome. Says psychologist Robyn Stein DeLuca, science doesn't agree on the definition, cause, treatment or even existence of PMS. She explores what we know and don't know about it -- and why the popular myth has persisted.",1426606350.0,"['TEDx', 'depression', 'psychology', 'women']",robyn_stein_deluca_the_good_news_about_pms
Sep 2017,Janet Iwasa: Why it's so hard to cure HIV/AIDS,https://download.ted.com/talks/JanetIwasa_HIVAIDS_2014E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Janet Iwasa,Why it's so hard to cure HIV/AIDS,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/64196ddf-ed80-4164-9690-d5fd94abf5b5/198_hiv_aids.jpg,,,,janet_iwasa_why_it_s_so_hard_to_cure_hiv_aids
Mar 2015,Vincent Cochetel: I was held hostage for 317 days. Here's what I thought about…,https://download.ted.com/talks/VincentCochetel_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxPlaceDesNations,Vincent Cochetel,I was held hostage for 317 days. Here's what I thought about…,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/9fef2f6fcee1c5983ede2827907f66c31db28735_2880x1620.jpg,"Vincent Cochetel was held hostage for 317 days in 1998, while working for the UN High Commissioner on Refugees in Chechnya. For the first time, he recounts the experience — from what it was like to live in a dark, underground chamber, chained to his bed, to the unexpected conversations he had with his captors. With lyricism and power, he explains why he continues his work today. Since 2000, attacks on humanitarian aid workers have tripled — and he wonders what that rise may signal to the world.",1426518089.0,"['TEDx', 'global issues', 'peace', 'war']",vincent_cochetel_i_was_held_hostage_for_317_days_here_s_what_i_thought_about_
Mar 2019,Armand D'Angour: The real story behind Archimedes' Eureka!,https://download.ted.com/talks/ArmandDAngour_Eureka_2015E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Armand D'Angour,The real story behind Archimedes' Eureka!,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/dc63db76-24e5-47ea-a940-cff1ac6aaee3/141_eureka.jpg,,,,armand_d_angour_the_real_story_behind_archimedes_eureka_
Mar 2015,Linda Hill: How to manage for collective creativity,https://download.ted.com/talks/LindaHill_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxCambridge,Linda Hill,How to manage for collective creativity,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/4c7f887bb77d695e37bd0b619601058918de7060_2880x1620.jpg,"What's the secret to unlocking the creativity hidden inside your daily work, and giving every great idea a chance? Harvard professor Linda Hill, co-author of ""Collective Genius,"" has studied some of the world's most creative companies to come up with a set of tools and tactics to keep great ideas flowing -- from everyone in the company, not just the designated ""creatives.""",1426258719.0,"['business', 'collaboration', 'creativity', 'leadership']",linda_hill_how_to_manage_for_collective_creativity
Mar 2015,Shimpei Takahashi: Play this word game to come up with original ideas,https://download.ted.com/talks/ShimpeiTakahashi_2013X-480p.mp4?apikey=TEDDOWNLOAD,TEDxTokyo,Shimpei Takahashi,Play this word game to come up with original ideas,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/3bc820074c58201d79e2473ac97087794783967d_2880x1620.jpg,"Shimpei Takahashi always dreamed of designing toys. But when he started work as a toy developer, he found that the pressure to produce squashed his creativity. In this short, funny talk, Takahashi describes how he got his ideas flowing again, and shares a simple word game anyone can play to generate new ideas. (In Japanese with English subtitles.)",1426172242.0,"['TEDx', 'creativity', 'design', 'gaming', 'toy']",shimpei_takahashi_play_this_word_game_to_come_up_with_original_ideas
Mar 2015,Ismael Nazario: What I learned as a kid in jail,https://download.ted.com/talks/IsmaelNazario_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxNewYork,Ismael Nazario,What I learned as a kid in jail,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c72c69bed3747f108a611b6a1795483a06ef61a3_2880x1620.jpg,"As a teenager, Ismael Nazario was sent to New York’s Rikers Island jail, where he spent 300 days in solitary confinement -- all before he was ever convicted of a crime. Now as a prison reform advocate he works to change the culture of American jails and prisons, where young people are frequently subjected to violence beyond imagination. Nazario tells his chilling story and suggests ways to help, rather than harm, teens in jail.",1426087377.0,"['TEDx', 'activism', 'cities', 'crime', 'prison', 'social change', 'violence', 'youth']",ismael_nazario_what_i_learned_as_a_kid_in_jail
Mar 2015,Marc Kushner: Why the buildings of the future will be shaped by ... you,https://download.ted.com/talks/MarcKushner_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,Marc Kushner,Why the buildings of the future will be shaped by ... you,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/6c23c76e0033cdaf2c6c3c8d3c563fff0b4c58c5_2880x1620.jpg,"""Architecture is not about math or zoning -- it's about visceral emotions,"" says Marc Kushner. In a sweeping — often funny — talk, he zooms through the past thirty years of architecture to show how the public, once disconnected, have become an essential part of the design process. With the help of social media, feedback reaches architects years before a building is even created. The result? Architecture that will do more for us than ever before.",1425999739.0,"['TED Books', 'architecture', 'design', 'social media']",marc_kushner_why_the_buildings_of_the_future_will_be_shaped_by_you
Mar 2015,"Sangu Delle: In praise of macro -- yes, macro -- finance in Africa",https://download.ted.com/talks/SanguDelle_2014G-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2014,Sangu Delle,"In praise of macro -- yes, macro -- finance in Africa",,"In this short, provocative talk, financier Sangu Delle questions whether microfinance — small loans to small entrepreneurs -- is the best way to drive growth in developing countries. ""We seem to be fixated on this romanticized idea that every poor person in Africa is an entrepreneur,” he says. ""Yet, my work has taught me that most people want jobs.” Delle, a TED Fellow, makes the case for supporting large companies and factories — and clearing away the obstacles to pan-African trade.",1425912435.0,"['Africa', 'TED Fellows', 'economics', 'entrepreneur', 'investment']",sangu_delle_in_praise_of_macro_yes_macro_finance_in_africa
Mar 2015,Ilona Szabó de Carvalho: 4 lessons I learned from taking a stand against drugs and gun violence,https://download.ted.com/talks/IlonaSzabodeCarvalho_2014G-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2014,Ilona Szabó de Carvalho,4 lessons I learned from taking a stand against drugs and gun violence,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/29322d34b34d6edf309e481286e2479f856c47fe_2880x1620.jpg,"Throughout her career in banking Ilona Szabó de Carvalho never imagined she'd someday start a social movement. But living in her native Brazil, which leads the world in homicidal violence, she realized she couldn't just stand by and watch drugs and guns tear her country apart. Szabó de Carvalho reveals four crucial lessons she learned when she left her cushy job and took a fearless stand against the status quo.",1425657476.0,"['Brazil', 'Guns', 'global issues', 'narcotics', 'policy', 'violence']",ilona_szab_de_carvalho_4_lessons_i_learned_from_taking_a_stand_against_drugs_and_gun_violence
Feb 2019,Murat Dalkilinç: Why sitting is bad for you,https://download.ted.com/talks/MuratDalkilinc_Sitting_2014E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Murat Dalkilinç,Why sitting is bad for you,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0c21f3fe-59e9-4a05-a2d0-0491a04b9003/22_sitting.jpg,,,,murat_dalkilin_why_sitting_is_bad_for_you
Mar 2015,Andy Yen: Think your email's private? Think again,https://download.ted.com/talks/AndyYen_2014G-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2014,Andy Yen,Think your email's private? Think again,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f4792554f556e73baab114a2d7b27876bd8ae9c6_2880x1620.jpg,"Sending an email message is like sending a postcard, says scientist Andy Yen in this thought-provoking talk: Anyone can read it. Yet encryption, the technology that protects the privacy of email communication, does exist. It's just that until now it has been difficult to install and a hassle to use. Showing a demo of an email program he designed with colleagues at CERN, Yen argues that encryption can be made simple to the point of becoming the default option, providing true email privacy to all.",1425571205.0,"['Internet', 'Surveillance', 'communication', 'privacy', 'security', 'technology', 'web']",andy_yen_think_your_email_s_private_think_again
Mar 2015,Harry Baker: A love poem for lonely prime numbers,https://download.ted.com/talks/HarryBaker_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxExeter,Harry Baker,A love poem for lonely prime numbers,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/d831aeed76d34f85b4f53116a7ea56ab3d2726a7_2880x1620.jpg,"Performance poet (and math student) Harry Baker spins a love poem about his favorite kind of numbers -- the lonely, love-lorn prime. Stay on for two more lively, inspiring poems from this charming performer.",1425485425.0,"['humor', 'math', 'poetry', 'spoken word']",harry_baker_a_love_poem_for_lonely_prime_numbers
Mar 2015,Topher White: What can save the rainforest? Your used cell phone,https://download.ted.com/talks/TopherWhite_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxCERN,Topher White,What can save the rainforest? Your used cell phone,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/669b823fdebb68cb659363018b74c98be560e139_2880x1620.jpg,"The sounds of the rainforest include: the chirps of birds, the buzz of cicadas, the banter of gibbons. But in the background is the almost-always present sound of a chainsaw, from illegal loggers. Engineer Topher White shares a simple, scalable way to stop this brutal deforestation — that starts with your old cell phone.",1425397592.0,"['climate change', 'environment', 'technology', 'trees']",topher_white_what_can_save_the_rainforest_your_used_cell_phone
Feb 2019,Emma Bryce: How does the thyroid manage your metabolism?,https://download.ted.com/talks/EmmaBryce_Thyroid_2014E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Emma Bryce,How does the thyroid manage your metabolism?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/230046d7-71e6-4896-a8fa-ab872b227a1b/42_thyroid.jpg,,,,emma_bryce_how_does_the_thyroid_manage_your_metabolism_
Mar 2015,"Jon Gosier: The problem with ""trickle-down techonomics""",https://download.ted.com/talks/JonGosier_2014U-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2014,Jon Gosier,"The problem with ""trickle-down techonomics""",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/ef8d3eec5a58b4e62fa2bcc37b3081c8b9622a13_2880x1620.jpg,"Hooray for technology! It makes everything better for everyone!! Right? Well, no. When a new technology, like ebooks or health trackers, is only available to some people, it has unintended consequences for all of us. Jon Gosier, a TED Fellow and tech investor, calls out the idea of ""trickle-down techonomics,"" and shares powerful examples of how new tech can make things actually worse if it's not equally distributed. As he says, ""the real innovation is in finding ways to include everyone.""",1425313762.0,"['TED Fellows', 'inequality', 'technology']",jon_gosier_the_problem_with_trickle_down_techonomics_
Feb 2015,Helder Guimarães: A magical search for a coincidence,https://download.ted.com/talks/HelderGuimaraes_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,Helder Guimarães,A magical search for a coincidence,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5baf6b19c99af03fc0c22e24297d2c256bd15b33_2880x1620.jpg,"Small coincidences. They happen all the time and yet, they pass us by because we are not looking for them. In a delightfully subtle trick, magician Helder Guimarães demonstrates with a deck of cards, a dollar bill and a stuffed giraffe.",1425052047.0,"['entertainment', 'illusion', 'magic']",helder_guimar_es_a_magical_search_for_a_coincidence
Feb 2015,Ben Wellington: How we found the worst place to park in New York City -- using big data,https://download.ted.com/talks/BenWellington_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxNewYork,Ben Wellington,How we found the worst place to park in New York City -- using big data,,"City agencies have access to a wealth of data and statistics reflecting every part of urban life. But as data analyst Ben Wellington suggests in this entertaining talk, sometimes they just don't know what to do with it. He shows how a combination of unexpected questions and smart data crunching can produce strangely useful insights, and shares tips on how to release large sets of data so that anyone can use them.",1424966283.0,"['New York', 'TEDx', 'cities', 'data', 'infrastructure', 'statistics', 'technology']",ben_wellington_how_we_found_the_worst_place_to_park_in_new_york_city_using_big_data
Feb 2015,Romina Libster: The power of herd immunity,https://download.ted.com/talks/RominaLibster_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxRiodelaPlata,Romina Libster,The power of herd immunity,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/a8f073e3176c1a4b8419551beb2341e0e80e90ce_2880x1620.jpg,"How do vaccines prevent disease -- even among people too young to get vaccinated? It's a concept called ""herd immunity,"" and it relies on a critical mass of people getting their shots to break the chain of infection. Health researcher Romina Libster shows how herd immunity contained a deadly outbreak of H1N1 in her hometown. (In Spanish with subtitles.)",1424880203.0,"['TED en Español', 'health', 'health care', 'illness', 'medicine', 'virus']",romina_libster_the_power_of_herd_immunity
